# 	98x98			98x150			150x150
1.421778952219431069e+01 8.599380408037454515e+00 7.445598292666673501e+00
1.421910715946750514e+01 8.600040080235807238e+00 7.446696962973369693e+00
1.422039683282377176e+01 8.600606198296148364e+00 7.447482645567960802e+00
1.422171426089632718e+01 8.601265169710957892e+00 7.448578968379101717e+00
1.422303167230001186e+01 8.601923965464632005e+00 7.449674301371199903e+00
1.422434894347208711e+01 8.602582411291779252e+00 7.450768863560668365e+00
1.422566619797529697e+01 8.603240681457801742e+00 7.451862435931098538e+00
1.422698348810980562e+01 8.603898951158573283e+00 7.452955605356381241e+00
1.422830067364398410e+01 8.604556870467567009e+00 7.454047601033881421e+00
1.422961780687801081e+01 8.605214614580679822e+00 7.455139009837495223e+00
1.423093483551171268e+01 8.605872008302018372e+00 7.456229244893324726e+00
1.423225184747654914e+01 8.606529226362223284e+00 7.457318490130119493e+00
1.423356880714122674e+01 8.607186269226541953e+00 7.458407148493021666e+00
1.423488580243720492e+01 8.607843311625616778e+00 7.459495403910779920e+00
1.423620264083269582e+01 8.608499828437031098e+00 7.460581898706864834e+00
1.423751947922818673e+01 8.609156345248441866e+00 7.461668393502949748e+00
1.423883616072320102e+01 8.609812336472201011e+00 7.462753127677367537e+00
1.424015287784950878e+01 8.610468327230710983e+00 7.463837458906634303e+00
1.424146954267565590e+01 8.611124142793331160e+00 7.464921203262012916e+00
1.424278619083293407e+01 8.611779782694817698e+00 7.466003957798350577e+00
1.424410273438989805e+01 8.612435072204535302e+00 7.467085538586911930e+00
1.424541922564670315e+01 8.613090186518368441e+00 7.468166532501582466e+00
1.424673570023463576e+01 8.613745125171060835e+00 7.469246536597210273e+00
1.424805207022225417e+01 8.614399713431987848e+00 7.470325366945064438e+00
1.424936847584116784e+01 8.615054301227663913e+00 7.471403794347766691e+00
1.425068474122846318e+01 8.615708539096818441e+00 7.472481450947839221e+00
1.425200093764673070e+01 8.616362426108945982e+00 7.473557530854980868e+00
1.425331722199645945e+01 8.617016487851721251e+00 7.474633794690869415e+00
1.425463334944570626e+01 8.617670024006836016e+00 7.475708297905083732e+00
1.425594942459478887e+01 8.618323384966062761e+00 7.476782214245408120e+00
1.425726539514355373e+01 8.618976395533517021e+00 7.477854956837953537e+00
1.425858140132361562e+01 8.619629405635727437e+00 7.478927296485352372e+00
1.425989739083481567e+01 8.620282240076800662e+00 7.479998646313711141e+00
1.426121324011438851e+01 8.620934724591348797e+00 7.481069225339439299e+00
1.426252907272510662e+01 8.621587033444765069e+00 7.482138814546129169e+00
1.426384480073550165e+01 8.622238991906408856e+00 7.483207230005036514e+00
1.426518901566443098e+01 8.622986256464930221e+00 7.484594501914955345e+00
1.426650467470579997e+01 8.623637864069552350e+00 7.485661340680933584e+00
1.426782036937846421e+01 8.624289471208930635e+00 7.486727776501768794e+00
1.426913592381951368e+01 8.624940728421782055e+00 7.487793441519968951e+00
1.427045140929153355e+01 8.625591634777613592e+00 7.488857529845239114e+00
1.427176693039485578e+01 8.626242540668199510e+00 7.489921215225365358e+00
1.427308239919801558e+01 8.626893271362899185e+00 7.490984313731603450e+00
1.427439776340085587e+01 8.627543651665826374e+00 7.492046238490059018e+00
1.427571311093482542e+01 8.628193856307618148e+00 7.493107173429476298e+00
1.427702826593702312e+01 8.628843535826998590e+00 7.494166750692366818e+00
1.427834354450197196e+01 8.629493389611774035e+00 7.495226108938858545e+00
1.427965868283530249e+01 8.630142893470019061e+00 7.496284696382716106e+00
1.428100246498765458e+01 8.630888229012809276e+00 7.497663900899250500e+00
1.428231756998325963e+01 8.631537381548790577e+00 7.498720508705029708e+00
1.428363262267870226e+01 8.632186358888887412e+00 7.499776529636923428e+00
1.428494757077382360e+01 8.632834985837209985e+00 7.500831376821031959e+00
1.428626246656878607e+01 8.633483437589646314e+00 7.501885637131253226e+00
1.428757734569488491e+01 8.634131713680952558e+00 7.502938907622437092e+00
1.428889212022066069e+01 8.634779639380484539e+00 7.503991004365839323e+00
1.429020693037772993e+01 8.635427564614767348e+00 7.505042698164094084e+00
1.429152158363432257e+01 8.636074964261393205e+00 7.506092631340679944e+00
1.429286510657943587e+01 8.636819072037233980e+00 7.507466518904538866e+00
1.429417974316716311e+01 8.637466296022724421e+00 7.508515462262084661e+00
1.429549427515456728e+01 8.638113169616445930e+00 7.509563231871849709e+00
1.429680875484181790e+01 8.638759868014281196e+00 7.510610414607728380e+00
1.429812321786019780e+01 8.639406390750981046e+00 7.511656607524565210e+00
1.429943762857841882e+01 8.640052738291796430e+00 7.512702213567514775e+00
1.430075193469631856e+01 8.640698735440839329e+00 7.513746645862682705e+00
1.430209525073435906e+01 8.641441790645622234e+00 7.515115803347759638e+00
1.430340943558307032e+01 8.642087261741757231e+00 7.516158072076109420e+00
1.430472370836324281e+01 8.642732907568532852e+00 7.517200524733198996e+00
1.430603782424293158e+01 8.643378027807649744e+00 7.518241216768622337e+00
1.430735188782246148e+01 8.644022972850878617e+00 7.519281321930154860e+00
1.430866593473312598e+01 8.644667742232979180e+00 7.520320437272649094e+00
1.431000906053295729e+01 8.645409920527837855e+00 7.521685854497980550e+00
1.431132303847459752e+01 8.646054339052914983e+00 7.522723393147544790e+00
1.431263687618462299e+01 8.646698407651468798e+00 7.523760160994481083e+00
1.431395078515723718e+01 8.647342475319527821e+00 7.524796122951116217e+00
1.431526450159807595e+01 8.647986017865175512e+00 7.525830727231236139e+00
1.431554038491285574e+01 8.647981482526539310e+00 7.526460248939718767e+00
1.431573895133927721e+01 8.648008061817666459e+00 7.527375153802206675e+00
1.431588170558793749e+01 8.647920088773418001e+00 7.527951216814368074e+00
1.431602435523627648e+01 8.647831765337391730e+00 7.528526106078746949e+00
1.431616690028429240e+01 8.647743091509596525e+00 7.529099821595345965e+00
1.431630948096360534e+01 8.647654417216552147e+00 7.529673134166797510e+00
1.431648129743256170e+01 8.647663677423924611e+00 7.530574509242748960e+00
1.431662380914285038e+01 8.647574652273862128e+00 7.531146245121273175e+00
1.431679282827223432e+01 8.647501894101747411e+00 7.531727183652697555e+00
1.431693513078187863e+01 8.647412168168138180e+00 7.532296572035661164e+00
1.431707746892282351e+01 8.647322441769283330e+00 7.532865557473472862e+00
1.431724914745372601e+01 8.647331000262617806e+00 7.533763779163576757e+00
1.431739132869418896e+01 8.647240748276104227e+00 7.534331003979718666e+00
1.431753349326578473e+01 8.647150320628457010e+00 7.534897238976827616e+00
1.431770216525647932e+01 8.647076159958757557e+00 7.535472676626832289e+00
1.431787375814949925e+01 8.647084191933940289e+00 7.536368331804967013e+00
1.431801571352045599e+01 8.646993063502749877e+00 7.536932219306512692e+00
1.431815768785384080e+01 8.646901758945178429e+00 7.537494714043873500e+00
1.431829952195560729e+01 8.646810104461080115e+00 7.538056437978601032e+00
1.431847099357944231e+01 8.646817610383358499e+00 7.538949929589917609e+00
1.431861279434348511e+01 8.646725604576994684e+00 7.539509673886566787e+00
1.431878115482678204e+01 8.646650040944463100e+00 7.540079207710009612e+00
1.431892285099050177e+01 8.646557684746326800e+00 7.540637778258883372e+00
1.431909414904498945e+01 8.646564489419812816e+00 7.541528519429490096e+00
1.431923572393952426e+01 8.646471607168770390e+00 7.542084926411545709e+00
1.431937724653389665e+01 8.646378549721843498e+00 7.542640746519708728e+00
1.431951870015924655e+01 8.646285141417896725e+00 7.543194989934943528e+00
1.431968991257584456e+01 8.646291419573227444e+00 7.544083164593588187e+00
1.431985796155174917e+01 8.646214452977865506e+00 7.544646794590463834e+00
1.431999920597645648e+01 8.646120343890373761e+00 7.545198690510140693e+00
1.432014057396391493e+01 8.646026409068275242e+00 7.545750367413409876e+00
1.432031161281116383e+01 8.646031985974813594e+00 7.546635791631343793e+00
1.432045277159798502e+01 8.645937350369170105e+00 7.547185121039055034e+00
1.432059387808464379e+01 8.645842539567640372e+00 7.547733863572872792e+00
1.432079149561358200e+01 8.645864382521631697e+00 7.548627684553407491e+00
1.432093253313121650e+01 8.645769220863083859e+00 7.549174850394303249e+00
1.432107355397998738e+01 8.645673883543398830e+00 7.549721026416155389e+00
1.432124443822032234e+01 8.645678583074767332e+00 7.550602307429194582e+00
1.432138530216861128e+01 8.645582720167427127e+00 7.551146722829376934e+00
1.432152606151657892e+01 8.645486506868310883e+00 7.551689964481781203e+00
1.432166685649584004e+01 8.645390293103949020e+00 7.552232803189038890e+00
1.432186426711771077e+01 8.645411083486886028e+00 7.553121894090790711e+00
1.432200499312794584e+01 8.645314518865504283e+00 7.553663156105118404e+00
1.432214556223770430e+01 8.645217428656467362e+00 7.554202657497777196e+00
1.432231620393967120e+01 8.645221076082023615e+00 7.555079611377177429e+00
1.432245675638056603e+01 8.645123810211853055e+00 7.555618122950800597e+00
1.432259715192097360e+01 8.645026018754018438e+00 7.556154873902748648e+00
1.432279442460479402e+01 8.645046107422915682e+00 7.557040811418643145e+00
1.432293480347634151e+01 8.644948140303952755e+00 7.557576572551556460e+00
1.432307511337886119e+01 8.644849822327966393e+00 7.558110756991538892e+00
1.432324556484261713e+01 8.644852592843600192e+00 7.558983970611195424e+00
1.432338585807627496e+01 8.644754099206481968e+00 7.559517165232140457e+00
1.432352595877815205e+01 8.644655080446952411e+00 7.560049002176565835e+00
1.432369637690418074e+01 8.644657499640320708e+00 7.560920236158144014e+00
1.432386310858791312e+01 8.644574922124130367e+00 7.561461056739060105e+00
1.432400303572044642e+01 8.644475202115808443e+00 7.561990143242777407e+00
1.432417342050874787e+01 8.644477269986911239e+00 7.562859397586279897e+00
1.432431327867225690e+01 8.644377199121571209e+00 7.563386907397068981e+00
1.432448355886023705e+01 8.644378916600899743e+00 7.564254987992795165e+00
1.432462334805471649e+01 8.644278494878538055e+00 7.564780921110652478e+00
1.432476312058033940e+01 8.644177897495048057e+00 7.565305864409474168e+00
1.432495994381871185e+01 8.644195881487071631e+00 7.566182744712949493e+00
1.432509964737530694e+01 8.644094933246561752e+00 7.566706111318841188e+00
1.432523924633158252e+01 8.643993634614277610e+00 7.567228304176954801e+00
1.432540928398119284e+01 8.643994299987795671e+00 7.568092057639042025e+00
1.432554881396844237e+01 8.643892650498489871e+00 7.568612673804228308e+00
1.432571888724934439e+01 8.643893315406760536e+00 7.569476024321167174e+00
1.432588487235553210e+01 8.643807757699518035e+00 7.570005256265362803e+00
1.432602422877343606e+01 8.643705406961423421e+00 7.570523121989840121e+00
1.432619412848499429e+01 8.643705370620898165e+00 7.571383722066073574e+00
1.432633341593387399e+01 8.643602669025783669e+00 7.571900011097620009e+00
1.432650329897656505e+01 8.643602457024130103e+00 7.572759621354814286e+00
1.432664242952496103e+01 8.643499229841353326e+00 7.573274149764691821e+00
1.432678154340449694e+01 8.643395826997446463e+00 7.573787688355535508e+00
1.432697791719742497e+01 8.643411706312605247e+00 7.574655511446589884e+00
1.432711696210793484e+01 8.643307952611678502e+00 7.575167473344501801e+00
1.432728670721257913e+01 8.643307038895988725e+00 7.576023930215841418e+00
1.432742559522260883e+01 8.643202759607405028e+00 7.576534131492085322e+00
1.432756441426361249e+01 8.643098129461797896e+00 7.577042756075401009e+00
1.432773409039922718e+01 8.643096864889086461e+00 7.577897636253809743e+00
1.432787275253975068e+01 8.642991709155824154e+00 7.578404500215453865e+00
1.432806897172576299e+01 8.643006711095807759e+00 7.579268180101612629e+00
1.432820765282871811e+01 8.642901379236164416e+00 7.579773651299071879e+00
1.432837715539498724e+01 8.642899413414658838e+00 7.580625781036772537e+00
1.432851567959746042e+01 8.642793555967358543e+00 7.581129491612559335e+00
1.432865418713106820e+01 8.642687522858922833e+00 7.581632212369314061e+00
1.432882365635961186e+01 8.642685205715149976e+00 7.582482362468935477e+00
1.432898861901215781e+01 8.642595264388777565e+00 7.582993699004699550e+00
1.432915801927167720e+01 8.642592596387986603e+00 7.583842272411393637e+00
1.432929630093577700e+01 8.642485686834872283e+00 7.584341655853546804e+00
1.432946559659497510e+01 8.642482668442310612e+00 7.585189055512461920e+00
1.432960375698989175e+01 8.642375232836290166e+00 7.585686275387796940e+00
1.432977312391168212e+01 8.642372213513235479e+00 7.586532869156421555e+00
1.432991112740611506e+01 8.642264252319556306e+00 7.587028328410083233e+00
1.433010694944684538e+01 8.642277324778559588e+00 7.587883537957712754e+00
1.433024497190371171e+01 8.642169187458502932e+00 7.588377604447192226e+00
1.433038294206041918e+01 8.642060874942560034e+00 7.588871084062782657e+00
1.433055203081254092e+01 8.642056803978938717e+00 7.589713753642912231e+00
1.433068987970006347e+01 8.641947965410089694e+00 7.590205069691684514e+00
1.433085889948316449e+01 8.641943543589450272e+00 7.591046162578887646e+00
1.433099659147019977e+01 8.641834179432940743e+00 7.591535718005991029e+00
1.433119220660385906e+01 8.641846199320887933e+00 7.592386197474835008e+00
1.433132982962187540e+01 8.641736484307362076e+00 7.592874176209006620e+00
1.433149881606724207e+01 8.641731711164453600e+00 7.593713289458136728e+00
1.433163631781607172e+01 8.641621470098019842e+00 7.594199104625491081e+00
1.433180523529241590e+01 8.641616346098095036e+00 7.595036641181690307e+00
1.433194258014076716e+01 8.641505579444002549e+00 7.595520695727374871e+00
1.433213809296766428e+01 8.641516897152662580e+00 7.596367618865215832e+00
1.433227536884698594e+01 8.641405779641550211e+00 7.596850096717969514e+00
1.433244411275398811e+01 8.641399954392834815e+00 7.597684882833467768e+00
1.433258140759574140e+01 8.641288660755343187e+00 7.598165967922033914e+00
1.433275008253371752e+01 8.641282484649604356e+00 7.598999177344600398e+00
1.433288722047499419e+01 8.641170665424457553e+00 7.599478501811498532e+00
1.433305587874409959e+01 8.641164313657586860e+00 7.600310721415025839e+00
1.433321950743560436e+01 8.641068585749248854e+00 7.600798258715785849e+00
1.433338806110439378e+01 8.641061883590605674e+00 7.601629304571533297e+00
1.433355659810432137e+01 8.641055005770828856e+00 7.602459360608238903e+00
1.433369349350722821e+01 8.640942134439869804e+00 7.602934357941503407e+00
1.433386201383828862e+01 8.640935080958962899e+00 7.603763424159174278e+00
1.433399878797200699e+01 8.640821683575094170e+00 7.604236257925618858e+00
1.433416723933403958e+01 8.640814279237167383e+00 7.605063747450362399e+00
1.433433055651815380e+01 8.640717148365999023e+00 7.605545380924558785e+00
1.433449890327986687e+01 8.640709393636297975e+00 7.606371696701518026e+00
1.433463548717537428e+01 8.640595119342506791e+00 7.606840790208222458e+00
1.433480381726822372e+01 8.640587188951672104e+00 7.607666116166143411e+00
1.433494024426325097e+01 8.640472389070222192e+00 7.608133449051173613e+00
1.433510850538707793e+01 8.640464107822371176e+00 7.608957198316169013e+00
1.433530341416161669e+01 8.640472443478987685e+00 7.609790921036695188e+00
1.433543966758730193e+01 8.640356942348748959e+00 7.610255503481019090e+00
1.433560794767355517e+01 8.640348484974513354e+00 7.611077859981827842e+00
1.433574413213020904e+01 8.640232632987249417e+00 7.611540865733219086e+00
1.433591225531598745e+01 8.640223650025358637e+00 7.612361461612358937e+00
1.433604831850345462e+01 8.640107271985190351e+00 7.612822303796937362e+00
1.433621642502036764e+01 8.640098113362165932e+00 7.613641909857036261e+00
1.433641103895637769e+01 8.640105221717087502e+00 7.614470718570037988e+00
1.433654706880612117e+01 8.639988492354655492e+00 7.614929581116538060e+00
1.433668098277784253e+01 8.639865034661836418e+00 7.615367109157798353e+00
